% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -17.97 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 50.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-14 T 15:12:42 -0500
% Time (s), Channel A (V), Channel B (V)
-4.5565150500e+00, -1.0666673869e-03, -9.4562343150e-03
-4.5536439000e+00, -1.0666673869e-03, -1.2266761140e-02
-4.5507727500e+00, -1.0666673869e-03, -1.5974985756e-02
-4.5479016000e+00, -1.0666673869e-03, -3.3184758476e-03
-4.5450304500e+00, -1.0666673869e-03, -1.7243101803e-02
-4.5421593000e+00, -1.0666673869e-03, -1.4695094265e-02
-4.5392881500e+00, -1.0666673869e-03, -6.6694842570e-03
-4.5364170000e+00, -1.0666673869e-03, -1.7315026524e-02
-4.5335458500e+00, -1.0666673869e-03, -1.1919067529e-02
-4.5306747000e+00, -1.0666673869e-03, -4.2959981900e-03
-4.5278035500e+00, -1.0666673869e-03, -1.9411435979e-02
-4.5249324000e+00, -1.0666673869e-03, -1.1128531628e-02
-4.5220612500e+00, -1.0666673869e-03, -1.0331510614e-02
-4.5191901000e+00, -1.0666673869e-03, -1.4719120688e-02
-4.5163189500e+00, -1.0666673869e-03, -1.1861949790e-02
-4.5134478000e+00, -1.0666673869e-03, -7.9988611449e-03
-4.5105766500e+00, -1.0666673869e-03, -1.7318105616e-02
-4.5077055000e+00, -1.0666673869e-03, -9.5818945298e-03
-4.5048343500e+00, -1.0666673869e-03, -1.2725516031e-02
-4.5019632000e+00, -1.0666673869e-03, -1.3010504363e-02
-4.4990920500e+00, -1.0666673869e-03, -1.0150402978e-02
-4.4962209000e+00, -1.0666673869e-03, -9.8782243797e-03
-4.4933497500e+00, -1.0666673869e-03, -1.7476863090e-02
-4.4904786000e+00, -1.0666673869e-03, -9.6990248293e-03
-4.4876074500e+00, -1.0666673869e-03, -1.1353370683e-02
-4.4847363000e+00, -1.0666673869e-03, -1.6335370217e-02
-4.4818651500e+00, -1.0666673869e-03, -4.8949765657e-03
-4.4789940000e+00, -1.0666673869e-03, -1.4115303740e-02
-4.4761228500e+00, -1.0666673869e-03, -1.6439583788e-02
-4.4732517000e+00, -1.0666673869e-03, -6.5712208222e-03
-4.4703805500e+00, -1.0666673869e-03, -1.6292821692e-02
-4.4675094000e+00, -1.0666673869e-03, -1.3670303709e-02
-4.4646382500e+00, -1.0666673869e-03, -2.9538828990e-03
-4.4617671000e+00, -1.0666673869e-03, -2.6722143982e-02
-4.4588959500e+00, -1.0666673869e-03, -7.0299519364e-03
-4.4560248000e+00, -1.0666673869e-03, -7.0395815272e-03
-4.4531536500e+00, -1.0666673869e-03, -1.5096339100e-02
-4.4502825000e+00, -1.0666673869e-03, -1.3104006500e-02
-4.4474113500e+00, -1.0666673869e-03, -4.1029130076e-03
-4.4445402000e+00, -1.0666673869e-03, -1.8700403643e-02
-4.4416690500e+00, -1.0666673869e-03, -1.1569364781e-02
-4.4387979000e+00, -1.0666673869e-03, -1.0680886432e-02
-4.4359267500e+00, -1.0666673869e-03, -1.3817386791e-02
-4.4330556000e+00, -1.0666673869e-03, -1.3478371700e-02
-4.4301844500e+00, -1.0666673869e-03, -5.9031590494e-03
-4.4273133000e+00, -1.0666673869e-03, -1.7760359430e-02
-4.4244421500e+00, -1.0666673869e-03, -1.1735926979e-02
-4.4215710000e+00, -1.0666673869e-03, -9.2049198297e-03
-4.4186998500e+00, -1.0666673869e-03, -1.6703476183e-02
-4.4158287000e+00, -1.0666673869e-03, -8.8350008852e-03
-4.4129575500e+00, -1.0666673869e-03, -1.0559642751e-02
-4.4100864000e+00, -1.0666673869e-03, -1.6388154640e-02
-4.4072152500e+00, -1.0666673869e-03, -8.2890625330e-03
-4.4043441000e+00, -1.0666673869e-03, -1.3804226351e-02
-4.4014729500e+00, -1.0666673869e-03, -1.4828446264e-02
-4.3986018000e+00, -1.0666673869e-03, -5.7664664146e-03
-4.3957306500e+00, -1.0666673869e-03, -1.3463101071e-02
-4.3928595000e+00, -1.0666673869e-03, -1.5957081850e-02
-4.3899883500e+00, -1.0666673869e-03, -7.5398328211e-03
-4.3871172000e+00, -1.0666673869e-03, -1.5410555023e-02
